Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,AnnualFixedOperatingCost,CapitalInvestmentStorage,AnnualVariableOperatingCost,TotalTechnologyAnnualActivity,CapitalInvestment,AnnualTechnologyEmission,TotalCapacityAnnual,NewCapacity
Scenario1,0,RE1,,BESS_TECH,,2040,,,,,,,,,,52.76136497133367,,,,,,,
Scenario1,0,RE1,,BESS_TECH,,2041,,,,,,,,,,66.7504499510968,,,,,,,
Scenario1,0,RE1,,BESS_TECH,,2042,,,,,,,,,,70.56829187542989,,,,,,,
Scenario1,0,RE1,,BESS_TECH,,2043,,,,,,,,,,73.68214641412114,,,,,,,
Scenario1,0,RE1,,BESS_TECH,,2044,,,,,,,,,,77.70366955205877,,,,,,,
Scenario1,0,RE1,,BESS_TECH,,2045,,,,,,,,,,80.48383830223207,,,,,,,
Scenario1,0,RE1,,BESS_TECH,,2046,,,,,,,,,,83.07120439194298,,,,,,,
Scenario1,0,RE1,,BESS_TECH,,2047,,,,,,,,,,87.00619295975798,,,,,,,
Scenario1,0,RE1,,BESS_TECH,,2048,,,,,,,,,,90.9812117335028,,,,,,,
Scenario1,0,RE1,,BESS_TECH,,2049,,,,,,,,,,94.42779606337649,,,,,,,
Scenario1,0,RE1,,BESS_TECH,,2050,,,,,,,,,,98.10958206269072,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2019,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2020,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2021,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2022,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2023,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2024,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2025,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2026,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2027,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2028,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2029,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2030,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2031,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2032,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2033,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2034,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2035,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2036,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2037,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2038,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2039,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2040,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2041,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2042,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2043,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2044,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2045,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2046,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2047,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2048,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2049,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2050,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2019,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2020,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2021,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2022,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2023,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2024,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2025,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2026,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2027,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2028,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2029,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2030,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2031,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2032,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2033,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2034,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2035,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2036,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2037,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2038,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2039,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2040,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2041,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2042,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2043,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2044,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2045,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2046,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2047,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2048,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2049,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2050,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2019,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2020,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2021,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2022,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2023,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2024,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2025,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2026,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2027,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2028,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2029,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2030,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2031,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2032,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2033,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2034,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2035,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2036,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2037,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2038,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2039,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2040,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2041,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2042,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2043,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2044,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2045,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2046,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2047,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2048,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2049,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2050,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2019,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2020,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2021,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2022,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2023,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2024,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2025,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2026,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2027,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2028,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2029,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2030,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2031,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2032,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2033,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2034,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2035,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2036,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2037,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2038,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2039,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2040,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2041,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2042,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2043,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2044,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2045,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2046,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2047,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2048,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2049,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,EXPELC,,2050,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2019,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2020,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2021,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2022,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2023,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2024,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2025,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2026,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2027,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2028,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2029,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2030,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2031,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2032,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2033,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2034,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2035,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2036,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2037,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2038,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2039,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2040,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2041,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2042,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2043,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2044,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2045,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2046,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2047,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2048,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2049,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPBIO,,2050,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2019,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2020,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2021,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2022,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2023,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2024,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2025,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2026,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2027,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2028,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2029,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2030,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2031,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2032,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2033,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2034,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2035,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2036,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2037,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2038,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2039,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2040,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2041,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2042,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2043,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2044,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2045,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2046,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2047,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2048,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2049,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPCOA,,2050,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2019,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2020,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2021,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2022,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2023,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2024,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2025,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2026,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2027,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2028,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2029,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2030,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2031,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2032,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2033,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2034,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2035,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2036,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2037,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2038,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2039,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2040,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2041,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2042,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2043,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2044,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2045,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2046,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2047,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2048,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2049,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC001,,2050,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2019,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2020,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2021,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2022,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2023,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2024,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2025,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2026,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2027,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2028,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2029,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2030,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2031,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2032,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2033,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2034,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2035,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2036,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2037,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2038,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2039,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2040,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2041,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2042,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2043,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2044,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2045,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2046,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2047,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2048,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2049,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPELC002,,2050,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2019,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2020,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2021,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2022,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2023,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2024,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2025,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2026,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2027,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2028,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2029,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2030,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2031,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2032,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2033,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2034,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2035,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2036,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2037,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2038,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2039,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2040,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2041,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2042,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2043,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2044,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2045,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2046,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2047,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2048,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2049,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFOMOM,,2050,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFONAI,,2019,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFONAI,,2020,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFONAI,,2021,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFONAI,,2022,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFONAI,,2023,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFONAI,,2024,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFONAI,,2025,,,,,,,,,,0.0,,,,,,,
Scenario1,0,RE1,,IMPHFONAI,,2026,,,,,,,,,,0.0,,,,,,,
